Switch_ID,Family,memberX,Parent_MOF_name,Fun,topo_family_4h_stable,dFE_4h_stable_topo,dFE_4h_member_topo,dd_FE,dU_4h_stable_topo,dU_4h_member_topo,dd_U,dS_4h_stable_topo,dS_4h_member_topo,dd_S,topo_family_fun_of_4h_member,topo_family_fun_stable,switch_treshold,d_VF,real_switch
2_1_15,2,15,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-1B_4H_Chnl_1-ntn_edge_2-1B_4H_Chnl_1-ntn_edge,2Br,gwg,-0.94,-1.29,-0.35,0.97,0.87,-0.09,1.9,2.16,0.26,zmj,gwg,2.124427883,0.0274,NO
2_1_15,2,15,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-1B_4H_Chnl_1-ntn_edge_2-1B_4H_Chnl_1-ntn_edge,2CN,gwg,0.04,-0.59,-0.62,0.43,0.03,-0.4,0.36,0.59,0.23,zmj,gwg,2.124427883,0.028825,NO
2_1_15,2,15,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-1B_4H_Chnl_1-ntn_edge_2-1B_4H_Chnl_1-ntn_edge,2F,gwg,-0.66,-0.84,-0.19,0.39,0.39,-0.01,1.05,1.23,0.18,zmj,gwg,2.124427883,0.0653,NO
2_1_15,2,15,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-1B_4H_Chnl_1-ntn_edge_2-1B_4H_Chnl_1-ntn_edge,4CN,gwg,1.08,-0.04,-1.12,1.99,0.96,-1.02,0.85,0.95,0.1,zmj,gwg,2.124427883,-0.02835,NO
2_1_15,2,15,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-1B_4H_Chnl_1-ntn_edge_2-1B_4H_Chnl_1-ntn_edge,2NH2,gwg,-0.11,-0.86,-0.75,-0.19,-0.67,-0.48,-0.14,0.13,0.27,zmj,sur,2.124427883,0.0502,NO
2_1_15,2,15,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-1B_4H_Chnl_1-ntn_edge_2-1B_4H_Chnl_1-ntn_edge,2CF3,gwg,-1.22,-2.25,-1.02,1.17,0.13,-1.03,2.31,2.3,-0.01,zmj,gwg,2.124427883,-0.008525,NO
2_1_15,2,15,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-1B_4H_Chnl_1-ntn_edge_2-1B_4H_Chnl_1-ntn_edge,2CH3,gwg,-0.26,-0.99,-0.73,-0.22,-0.86,-0.63,-0.04,0.06,0.1,zmj,sur,2.124427883,0.0371,NO
2_1_15,2,15,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-1B_4H_Chnl_1-ntn_edge_2-1B_4H_Chnl_1-ntn_edge,2NO2,gwg,0.49,-0.53,-1.02,2.18,1.48,-0.7,1.64,1.96,0.32,zmj,sur,2.124427883,0.0129,NO
2_1_15,2,15,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-1B_4H_Chnl_1-ntn_edge_2-1B_4H_Chnl_1-ntn_edge,2OH,gwg,-0.58,-0.88,-0.3,0.28,0.04,-0.24,0.83,0.89,0.07,zmj,gwg,2.124427883,0.05585,NO
2_1_15,2,15,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-1B_4H_Chnl_1-ntn_edge_2-1B_4H_Chnl_1-ntn_edge,4F,gwg,-1.23,-1.71,-0.47,0.89,0.74,-0.14,2.12,2.45,0.33,zmj,gwg,2.124427883,0.0526,NO
2_1_15,2,15,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-1B_4H_Chnl_1-ntn_edge_2-1B_4H_Chnl_1-ntn_edge,2SH,gwg,-0.56,-1.06,-0.5,0.97,0.54,-0.44,1.51,1.56,0.06,zmj,gwg,2.124427883,0.03155,NO
2_1_15,2,15,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-1B_4H_Chnl_1-ntn_edge_2-1B_4H_Chnl_1-ntn_edge,4Br,gwg,-0.43,-1.11,-0.67,3.55,3.01,-0.54,3.99,4.12,0.13,zmj,sur,2.124427883,-0.01985,NO
2_1_16,2,16,SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_4H_Chnl,4H,gwg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lqm,gwg,2.129012919,0.107025,NO
2_1_16,2,16,SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_4H_Chnl,2Br,gwg,-0.94,-1.09,-0.15,0.97,1.03,0.06,1.9,2.11,0.21,lqm,gwg,2.129012919,0.0599,NO
2_1_16,2,16,SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_4H_Chnl,2CN,gwg,0.04,-0.45,-0.49,0.43,0.17,-0.26,0.36,0.58,0.23,lqm,gwg,2.129012919,0.0608,NO
2_1_16,2,16,SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_4H_Chnl,2F,gwg,-0.66,-0.83,-0.17,0.39,0.4,0.01,1.05,1.23,0.18,lqm,gwg,2.129012919,0.0907,NO
2_1_16,2,16,SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_4H_Chnl,4CN,gwg,1.08,-0.08,-1.16,1.99,1.01,-0.98,0.85,1.02,0.18,lqm,gwg,2.129012919,0.013525,NO
2_1_16,2,16,SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_4H_Chnl,2NH2,gwg,-0.11,-0.68,-0.57,-0.19,-0.57,-0.37,-0.14,0.06,0.2,lqm,sur,2.129012919,0.077475,NO
2_1_16,2,16,SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_4H_Chnl,2CF3,gwg,-1.22,-2.0,-0.78,1.17,0.25,-0.92,2.31,2.17,-0.14,lqm,gwg,2.129012919,0.02385,NO
2_1_16,2,16,SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_4H_Chnl,2CH3,gwg,-0.26,-0.84,-0.58,-0.22,-0.79,-0.57,-0.04,-0.03,0.01,lqm,sur,2.129012919,0.06815,NO
2_1_16,2,16,SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_4H_Chnl,2NO2,gwg,0.49,-0.34,-0.83,2.18,1.53,-0.66,1.64,1.81,0.17,lqm,sur,2.129012919,0.0443,NO
2_1_16,2,16,SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_4H_Chnl,2OH,gwg,-0.58,-0.74,-0.16,0.28,0.09,-0.2,0.83,0.79,-0.04,lqm,gwg,2.129012919,0.08575,NO
2_1_16,2,16,SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_4H_Chnl,4F,gwg,-1.23,-1.54,-0.31,0.89,0.82,-0.07,2.12,2.36,0.24,lqm,gwg,2.129012919,0.0765,NO
2_1_16,2,16,SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_4H_Chnl,2SH,gwg,-0.56,-0.89,-0.33,0.97,0.7,-0.28,1.51,1.56,0.05,lqm,gwg,2.129012919,0.062025,NO
2_1_16,2,16,SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_4H_Chnl,4Br,gwg,-0.43,-1.16,-0.73,3.55,2.94,-0.62,3.99,4.1,0.11,lqm,sur,2.129012919,0.010125,NO
3_1_1,3,1,SR_stx_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,4H,stx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stx,stx,0.0,0.0,NO
3_1_1,3,1,SR_stx_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,2Br,stx,-1.49,-1.49,0.0,1.22,1.22,0.0,2.71,2.71,0.0,stx,gwg,0.0,-0.039925,NO
3_1_1,3,1,SR_stx_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,2CN,stx,-0.48,-0.48,0.0,0.29,0.29,0.0,0.74,0.74,0.0,stx,sur,0.0,-0.0369,NO
3_1_1,3,1,SR_stx_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,2F,stx,-0.95,-0.95,0.0,0.56,0.56,0.0,1.51,1.51,0.0,stx,lil,0.0,-0.012425,NO
3_1_1,3,1,SR_stx_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,4CN,stx,0.02,0.02,0.0,1.33,1.33,0.0,1.28,1.28,0.0,stx,lqm,0.0,-0.078575,NO
3_1_1,3,1,SR_stx_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,2NH2,stx,-0.62,-0.62,0.0,-0.5,-0.5,0.0,0.08,0.08,0.0,stx,gwg,0.0,-0.02425,NO
3_1_1,3,1,SR_stx_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,2CF3,stx,-2.36,-2.36,0.0,0.55,0.55,0.0,2.86,2.86,0.0,stx,gwg,0.0,-0.064775,NO
3_1_1,3,1,SR_stx_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,2CH3,stx,-0.61,-0.61,0.0,-0.68,-0.68,0.0,-0.13,-0.13,0.0,stx,gwg,0.0,-0.033875,NO
3_1_1,3,1,SR_stx_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,2NO2,stx,-0.16,-0.16,0.0,2.17,2.17,0.0,2.29,2.29,0.0,stx,gwg,0.0,-0.0517,NO
3_1_1,3,1,SR_stx_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,2OH,stx,-0.76,-0.76,0.0,0.29,0.29,0.0,1.02,1.02,0.0,stx,gwg,0.0,-0.0186,NO
3_1_1,3,1,SR_stx_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,4F,stx,-2.18,-2.18,0.0,1.04,1.04,0.0,3.22,3.22,0.0,stx,gwg,0.0,-0.02405,NO
3_1_1,3,1,SR_stx_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,2SH,stx,-0.99,-0.99,0.0,0.95,0.95,0.0,1.91,1.91,0.0,stx,lil,0.0,-0.03865,NO
3_1_1,3,1,SR_stx_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,4Br,stx,-1.96,-1.96,0.0,3.5,3.5,0.0,5.46,5.46,0.0,stx,lqm,0.0,-0.07705,NO
3_1_2,3,2,SR_fog_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,4H,stx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fog,stx,0.069060895,-0.0028,NO
3_1_2,3,2,SR_fog_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,2Br,stx,-1.49,-1.64,-0.15,1.22,1.28,0.06,2.71,2.91,0.2,fog,gwg,0.069060895,-0.045725,NO
3_1_2,3,2,SR_fog_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,2CN,stx,-0.48,-0.56,-0.08,0.29,0.34,0.05,0.74,0.87,0.13,fog,sur,0.069060895,-0.04195,NO
3_1_2,3,2,SR_fog_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,2F,stx,-0.95,-1.08,-0.12,0.56,0.57,0.02,1.51,1.65,0.14,fog,lil,0.069060895,-0.015275,NO
3_1_2,3,2,SR_fog_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,4CN,stx,0.02,0.03,0.01,1.33,1.43,0.1,1.28,1.37,0.09,fog,lqm,0.069060895,-0.086225,NO
3_1_2,3,2,SR_fog_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,2NH2,stx,-0.62,-0.68,-0.06,-0.5,-0.46,0.04,0.08,0.18,0.1,fog,gwg,0.069060895,-0.030325,NO
3_1_2,3,2,SR_fog_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,2CF3,stx,-2.36,-2.29,0.07,0.55,0.63,0.08,2.86,2.87,0.0,fog,gwg,0.069060895,-0.0729,NO
3_1_2,3,2,SR_fog_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,2CH3,stx,-0.61,-0.66,-0.05,-0.68,-0.63,0.05,-0.13,-0.02,0.11,fog,gwg,0.069060895,-0.039625,NO
3_1_2,3,2,SR_fog_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,2NO2,stx,-0.16,-0.26,-0.1,2.17,2.23,0.06,2.29,2.45,0.16,fog,gwg,0.069060895,-0.054725,NO
3_1_2,3,2,SR_fog_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,2OH,stx,-0.76,-0.88,-0.12,0.29,0.34,0.06,1.02,1.2,0.18,fog,gwg,0.069060895,-0.02375,NO
3_1_2,3,2,SR_fog_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,4F,stx,-2.18,-2.22,-0.04,1.04,1.09,0.05,3.22,3.31,0.09,fog,gwg,0.069060895,-0.027775,NO
3_1_2,3,2,SR_fog_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,2SH,stx,-0.99,-1.09,-0.1,0.95,0.98,0.03,1.91,2.04,0.13,fog,lil,0.069060895,-0.045175,NO
3_1_2,3,2,SR_fog_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,4Br,stx,-1.96,-2.0,-0.04,3.5,3.64,0.14,5.46,5.65,0.19,fog,lqm,0.069060895,-0.085325,NO
3_1_3,3,3,SR_fof_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,4H,stx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fof,stx,0.076296328,-0.0005,NO
3_1_3,3,3,SR_fof_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,2Br,stx,-1.49,-1.61,-0.12,1.22,1.27,0.05,2.71,2.88,0.17,fof,gwg,0.076296328,-0.0419,NO
3_1_3,3,3,SR_fof_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,2CN,stx,-0.48,-0.48,0.0,0.29,0.36,0.07,0.74,0.81,0.07,fof,sur,0.076296328,-0.0401,NO
3_1_3,3,3,SR_fof_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,2F,stx,-0.95,-1.07,-0.12,0.56,0.57,0.02,1.51,1.65,0.14,fof,lil,0.076296328,-0.011025,NO
3_1_3,3,3,SR_fof_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,4CN,stx,0.02,0.02,0.01,1.33,1.41,0.07,1.28,1.34,0.07,fof,lqm,0.076296328,-0.07995,NO
3_1_3,3,3,SR_fof_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,2NH2,stx,-0.62,-0.66,-0.04,-0.5,-0.44,0.06,0.08,0.18,0.11,fof,gwg,0.076296328,-0.024125,NO
3_1_3,3,3,SR_fof_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,2CF3,stx,-2.36,-2.26,0.1,0.55,0.64,0.08,2.86,2.84,-0.02,fof,gwg,0.076296328,-0.066525,NO
3_1_3,3,3,SR_fof_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,2CH3,stx,-0.61,-0.65,-0.04,-0.68,-0.62,0.06,-0.13,-0.02,0.11,fof,gwg,0.076296328,-0.035475,NO
3_1_3,3,3,SR_fof_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,2NO2,stx,-0.16,-0.21,-0.05,2.17,2.23,0.06,2.29,2.4,0.11,fof,gwg,0.076296328,-0.05135,NO
3_1_3,3,3,SR_fof_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,2OH,stx,-0.76,-0.76,-0.01,0.29,0.35,0.06,1.02,1.09,0.07,fof,gwg,0.076296328,-0.0184,NO
3_1_3,3,3,SR_fof_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,4F,stx,-2.18,-2.21,-0.04,1.04,1.11,0.07,3.22,3.32,0.1,fof,gwg,0.076296328,-0.0242,NO
3_1_3,3,3,SR_fof_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,2SH,stx,-0.99,-1.04,-0.05,0.95,1.0,0.06,1.91,2.02,0.11,fof,lil,0.076296328,-0.03955,NO
3_1_3,3,3,SR_fof_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,4Br,stx,-1.96,-2.03,-0.07,3.5,3.64,0.13,5.46,5.66,0.2,fof,lqm,0.076296328,-0.07855,NO
3_1_4,3,4,SR_sty_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,4H,stx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sty,stx,0.077894365,0.00575,NO
3_1_4,3,4,SR_sty_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,2Br,stx,-1.49,-1.58,-0.09,1.22,1.25,0.04,2.71,2.84,0.13,sty,gwg,0.077894365,-0.0294,NO
3_1_4,3,4,SR_sty_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,2CN,stx,-0.48,-0.49,-0.01,0.29,0.33,0.04,0.74,0.79,0.05,sty,sur,0.077894365,-0.028975,NO
3_1_4,3,4,SR_sty_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,2F,stx,-0.95,-1.09,-0.14,0.56,0.57,0.01,1.51,1.66,0.15,sty,lil,0.077894365,-0.003125,NO
3_1_4,3,4,SR_sty_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,4CN,stx,0.02,0.07,0.05,1.33,1.36,0.03,1.28,1.25,-0.03,sty,lqm,0.077894365,-0.0649,NO
3_1_4,3,4,SR_sty_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,2NH2,stx,-0.62,-0.63,-0.01,-0.5,-0.48,0.03,0.08,0.11,0.04,sty,gwg,0.077894365,-0.0153,NO
3_1_4,3,4,SR_sty_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,2CF3,stx,-2.36,-2.26,0.11,0.55,0.59,0.03,2.86,2.79,-0.07,sty,gwg,0.077894365,-0.054275,NO
3_1_4,3,4,SR_sty_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,2CH3,stx,-0.61,-0.7,-0.09,-0.68,-0.66,0.03,-0.13,-0.01,0.12,sty,gwg,0.077894365,-0.023475,NO
3_1_4,3,4,SR_sty_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,2NO2,stx,-0.16,-0.24,-0.08,2.17,2.17,0.0,2.29,2.37,0.08,sty,gwg,0.077894365,-0.037925,NO
3_1_4,3,4,SR_sty_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,2OH,stx,-0.76,-0.75,0.0,0.29,0.32,0.04,1.02,1.05,0.03,sty,gwg,0.077894365,-0.0093,NO
3_1_4,3,4,SR_sty_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,4F,stx,-2.18,-2.17,0.0,1.04,1.09,0.05,3.22,3.27,0.05,sty,gwg,0.077894365,-0.014275,NO
3_1_4,3,4,SR_sty_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,2SH,stx,-0.99,-1.02,-0.03,0.95,0.97,0.02,1.91,1.97,0.06,sty,lil,0.077894365,-0.0271,NO
3_1_4,3,4,SR_sty_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,4Br,stx,-1.96,-1.88,0.08,3.5,3.66,0.16,5.46,5.54,0.08,sty,lqm,0.077894365,-0.0636,NO
3_1_5,3,5,SR_gwg_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,4H,stx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gwg,stx,0.105643908,-0.015775,NO
3_1_5,3,5,SR_gwg_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,2Br,stx,-1.49,-2.5,-1.01,1.22,-0.05,-1.27,2.71,2.44,-0.27,gwg,gwg,0.105643908,-0.0599,YES
3_1_5,3,5,SR_gwg_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,2CN,stx,,,,,,,,,,gwg,sur,0.105643908,,NO
3_1_5,3,5,SR_gwg_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,2F,stx,-0.95,-1.0,-0.05,0.56,0.63,0.07,1.51,1.63,0.12,gwg,lil,0.105643908,-0.028225,NO
3_1_5,3,5,SR_gwg_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,4CN,stx,0.02,-0.2,-0.22,1.33,1.3,-0.04,1.28,1.46,0.19,gwg,lqm,0.105643908,-0.102075,NO
3_1_5,3,5,SR_gwg_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,2NH2,stx,-0.62,-1.62,-1.0,-0.5,-2.08,-1.58,0.08,-0.5,-0.58,gwg,gwg,0.105643908,-0.042675,YES
3_1_5,3,5,SR_gwg_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,2CF3,stx,-2.36,-2.67,-0.31,0.55,-0.23,-0.78,2.86,2.39,-0.48,gwg,gwg,0.105643908,-0.087475,YES
3_1_5,3,5,SR_gwg_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,2CH3,stx,-0.61,-1.69,-1.08,-0.68,-2.11,-1.42,-0.13,-0.47,-0.34,gwg,gwg,0.105643908,-0.0522,YES
3_1_5,3,5,SR_gwg_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,2NO2,stx,-0.16,-0.85,-0.68,2.17,1.12,-1.05,2.29,1.92,-0.37,gwg,gwg,0.105643908,-0.069275,YES
3_1_5,3,5,SR_gwg_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,2OH,stx,-0.76,-1.73,-0.97,0.29,-1.08,-1.37,1.02,0.62,-0.4,gwg,gwg,0.105643908,-0.033225,YES
3_1_5,3,5,SR_gwg_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,4F,stx,-2.18,-2.99,-0.82,1.04,1.09,0.05,3.22,4.08,0.86,gwg,gwg,0.105643908,-0.04205,YES
3_1_5,3,5,SR_gwg_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,2SH,stx,-0.99,-2.06,-1.07,0.95,-0.54,-1.48,1.91,1.5,-0.41,gwg,lil,0.105643908,-0.05745,NO
3_1_5,3,5,SR_gwg_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,4Br,stx,-1.96,-2.2,-0.24,3.5,3.46,-0.04,5.46,5.66,0.2,gwg,lqm,0.105643908,-0.10515,NO
3_1_6,3,6,SR_sur_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,4H,stx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sur,stx,0.122639567,0.0008,NO
3_1_6,3,6,SR_sur_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,2Br,stx,-1.49,-1.74,-0.25,1.22,1.15,-0.07,2.71,2.89,0.18,sur,gwg,0.122639567,-0.038125,NO
3_1_6,3,6,SR_sur_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,2CN,stx,-0.48,-1.02,-0.54,0.29,-0.79,-1.08,0.74,0.2,-0.54,sur,sur,0.122639567,-0.0348,YES
3_1_6,3,6,SR_sur_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,2F,stx,-0.95,-1.13,-0.18,0.56,0.53,-0.03,1.51,1.66,0.15,sur,lil,0.122639567,-0.0109,NO
3_1_6,3,6,SR_sur_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,4CN,stx,0.02,-0.2,-0.22,1.33,1.21,-0.12,1.28,1.37,0.1,sur,lqm,0.122639567,-0.073825,NO
3_1_6,3,6,SR_sur_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,2NH2,stx,-0.62,-0.79,-0.17,-0.5,-0.55,-0.05,0.08,0.2,0.12,sur,gwg,0.122639567,-0.02165,NO
3_1_6,3,6,SR_sur_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,2CF3,stx,-2.36,-2.62,-0.26,0.55,-0.14,-0.69,2.86,2.43,-0.43,sur,gwg,0.122639567,-0.06135,NO
3_1_6,3,6,SR_sur_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,2CH3,stx,-0.61,-1.4,-0.79,-0.68,-1.82,-1.14,-0.13,-0.48,-0.35,sur,gwg,0.122639567,-0.031325,NO
3_1_6,3,6,SR_sur_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,2NO2,stx,-0.16,-0.33,-0.16,2.17,2.12,-0.05,2.29,2.4,0.11,sur,gwg,0.122639567,-0.045475,NO
3_1_6,3,6,SR_sur_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,2OH,stx,-0.76,-1.73,-0.98,0.29,-1.11,-1.39,1.02,0.6,-0.42,sur,gwg,0.122639567,-0.015925,NO
3_1_6,3,6,SR_sur_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,4F,stx,-2.18,-2.34,-0.16,1.04,1.01,-0.04,3.22,3.35,0.13,sur,gwg,0.122639567,-0.021025,NO
3_1_6,3,6,SR_sur_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,2SH,stx,-0.99,-2.06,-1.08,0.95,-0.62,-1.56,1.91,1.42,-0.49,sur,lil,0.122639567,-0.037,NO
3_1_6,3,6,SR_sur_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_4H_Chnl,4Br,stx,-1.96,-2.36,-0.4,3.5,3.27,-0.23,5.46,5.63,0.17,sur,lqm,0.122639567,-0.0738,NO
