MOF_name,fun,delta_FE,delta_dLM_FE,delta_vdw,delta_ebond,delta_eang,delta_edihe,delta_eimp,parent_VF,parent_Hs_frac,parent_SA_vol,parent_SA_gra,parent_inv_dens,parent_dens_atoms_UC,total_fun_mass,fun_rotations,fun_Ks_CX,fun_equiDist_CX,fun_Ks_extra,fun_equiDist_extra,fun_height,fun_EleDiff_CX,fun_EleDiff_Xres,fun_eps_eff,fun_sig_eff,hs_per_fun
SR_tse_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_2-1B_2NH2_Chnl,2NH2,-1.1497923599999993,-1.1934431559999998,-0.4039999999999999,-0.1460000000000003,0.076,-0.6739999999999995,-0.0629999999999999,0.6884,0.2972972972972973,2140.33,3657.68,1.708937229,0.028647894,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-1B_4Br_Chnl_1-ntn_edge_1-1B_4Br_Chnl_2-ntn_edge,4Br,-0.8330794200000007,-0.83307942,0.9080000000000004,0.4559999999999999,0.0269999999999999,1.0,-0.037,0.7684,0.2840909090909091,2074.53,4431.44,2.136122255,0.025195283,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-1B_2NH2_Chnl_1-ntn_edge_2-1B_2NH2_Chnl_1-ntn_edge,2NH2,-0.3233698900000021,-0.3818416609999999,-0.6849999999999996,-0.2730000000000001,0.1720000000000001,0.617,-0.0179999999999999,0.846675,0.3055555555555556,1524.09,5247.95,3.443336455,0.01661905,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_zyg_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_2-1B_4Br_Chnl,4Br,-0.3238344399999988,-0.323834445,1.1640000000000006,0.5329999999999999,-0.0539999999999998,2.4090000000000003,0.004,0.86135,0.3265306122448979,1531.0,5765.48,3.765811702,0.014136633,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_stu_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4CN_Chnl,4CN,-0.0696723899999973,-0.1094913849999999,0.4260000000000001,0.2279999999999997,0.1740000000000001,0.4970000000000003,-0.0279999999999999,0.929525,0.3484848484848485,793.982,6632.39,8.35331167,0.007836884,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_4-ntn_edge_1-1B_4Br_Chnl,4Br,-0.7884846799999998,-0.788484674,0.201,0.088,-0.0499999999999998,0.1560000000000001,-0.0159999999999999,0.74025,0.2241379310344827,2176.98,3586.86,1.647628321,0.02803908,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-ntn_edge_1-1B_4F_Chnl_1-ntn_edge_1-1B_4F_Chnl_1-ntn_edge,4F,-0.9285432399999998,-0.9285432379999996,-0.0099999999999997,-0.0369999999999999,-0.0390000000000001,0.4729999999999998,0.0,0.80575,0.2602739726027397,1656.14,3996.55,2.413168176,0.020922849,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_3-1B_2F_Chnl_2-ntn_edge,2F,-0.6384393600000031,-0.6384393640000001,-0.0929999999999999,-0.0290000000000003,-0.0209999999999999,0.4170000000000002,0.0029999999999999,0.76725,0.2903225806451613,2072.64,4567.79,2.203847035,0.02485515,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_hof_v1-4c_Cu_1_Ch_v2-3c_B_Ch_1-ntn_edge_1-1B_4H_Chnl,4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.788675,0.3111111111111111,2234.18,5157.41,2.308413243,0.02586138,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_jph_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_2F_Chnl,2F,-0.6913111500000007,-0.6913111489999999,0.2359999999999997,0.06,0.0510000000000001,0.161,-0.001,0.8882,0.3384615384615385,1239.5,6068.87,4.896224521,0.013189616,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_yac_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-3c_B_Ch_v6-3c_B_Ch_v7-3c_B_Ch_v8-3c_B_Ch_3-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7741,0.2745098039215686,1983.45,4342.93,2.189578046,0.020404201,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_hyx_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_1-2B_2CN_Chnl_1-ntn_edge_1-2B_2CN_Chnl,2CN,-0.5243190899999988,-0.5530772589999999,-0.3849999999999998,-0.064,0.213,0.367,-0.0159999999999999,0.846525,0.3260869565217391,1551.78,5526.56,3.561418442,0.017097022,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_4-2B_4CN_Chnl_1-ntn_edge,4CN,-0.189464700000002,-0.232661677,0.3419999999999996,0.197,0.153,0.4899999999999997,-0.033,0.9207,0.3426966292134831,860.806,6282.47,7.298364437,0.008798834,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_fjh_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-1B_2CN_Chnl,2CN,0.2441996999999993,0.204913985,-0.3460000000000001,-0.121,0.1200000000000001,0.7229999999999999,-0.006,0.68185,0.2372881355932203,2256.78,3192.84,1.414775348,0.033172672,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_yac_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-3c_B_Ch_v6-3c_B_Ch_v7-3c_B_Ch_v8-3c_B_Ch_3-ntn_edge_2-1B_4F_Chnl_1-ntn_edge_1-1B_4F_Chnl,4F,-0.8302305700000012,-0.8302305760000002,0.0789999999999997,0.0219999999999997,0.0189999999999999,0.5899999999999999,-0.011,0.6543,0.2439024390243902,2384.51,3253.18,1.364299289,0.030278754,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-1B_2OH_Chnl_1-ntn_edge_2-1B_2OH_Chnl_1-ntn_edge,2OH,-0.4911674599999998,-0.5234018909999999,-0.2949999999999995,-0.1280000000000001,0.0130000000000001,0.8200000000000003,-0.0099999999999999,0.846675,0.3055555555555556,1524.09,5247.95,3.443336455,0.01661905,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_yac_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-3c_B_Ch_v6-3c_B_Ch_v7-3c_B_Ch_v8-3c_B_Ch_1-ntn_edge_1-1B_4Br_Chnl_2-ntn_edge_2-1B_4Br_Chnl_1-ntn_edge,4Br,-0.7187713699999989,-0.7187713679999999,-0.0929999999999999,0.1219999999999998,-0.066,2.32,-0.009,0.761525,0.2528735632183908,2080.38,4053.91,1.948641602,0.0215775,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_tfp_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2-2B_2CN_Chnl,2CN,-0.8985832899999977,-0.917386709,-0.556,-0.0710000000000001,0.238,0.6940000000000004,-0.012,0.95995,0.3544303797468354,456.307,6809.2,14.92241092,0.003675255,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_sty_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-1B_2CF3_Chnl,2CF3,-1.6137134800000013,-1.68871349,-0.7480000000000002,-0.1959999999999997,0.52,1.2760000000000002,-0.0239999999999999,0.87605,0.3170731707317073,1330.61,5527.34,4.15397972,0.0123106,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_yac_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-3c_B_Ch_v6-3c_B_Ch_v7-3c_B_Ch_v8-3c_B_Ch_1-ntn_edge_1-1B_2SH_Chnl_2-ntn_edge_1-1B_2SH_Chnl_2-ntn_edge,2SH,-0.4205791099999985,-0.4523251329999995,-0.3820000000000001,0.0,0.1630000000000002,0.2169999999999996,-0.0379999999999999,0.555575,0.208955223880597,2292.69,2356.17,1.027691138,0.036801444,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-2B_2OH_Chnl_1-ntn_edge,2OH,-0.7931588699999992,-0.8092760830000001,-0.266,-0.0649999999999999,0.0369999999999999,0.4379999999999997,-0.015,0.7955,0.3380281690140845,2027.31,5699.34,2.811286754,0.023177191,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_sur_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-2B_2CH3_Chnl,2CH3,-1.3494220100000014,-1.402863295,-2.521,-0.2480000000000002,0.51,0.4559999999999999,-0.023,0.92885,0.3484848484848485,843.681,6584.13,7.804025316,0.008388468,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_2-2B_2F_Chnl_1-ntn_edge_2-2B_2F_Chnl,2F,-1.149897590000002,-1.14989759,0.0180000000000006,0.0110000000000001,0.016,0.4979999999999998,0.0,0.9165,0.3426966292134831,933.847,6406.58,6.860404489,0.009360003,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-2B_2NO2_Chnl,2NO2,-0.2587107000000017,-0.3342255629999999,-0.0569999999999999,-0.1779999999999999,0.1169999999999999,1.511,0.0069999999999999,0.86295,0.2784810126582278,1363.07,4585.18,3.363866024,0.015554243,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_2F_Chnl,2F,-0.791551710000002,-0.7915517129999999,-0.0180000000000002,-0.0429999999999997,-0.0030000000000001,0.8600000000000003,0.001,0.950175,0.3619047619047619,590.862,7040.86,11.91626678,0.005827822,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_tfp_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-2B_2F_Chnl_1-ntn_edge,2F,-0.63676405,-0.6367640480000001,0.0850000000000004,0.0259999999999998,0.0209999999999999,0.2429999999999994,0.0,0.908875,0.3076923076923077,961.954,5274.92,5.483538418,0.008176875,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_fmj_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-4c_Cu_1_Ch_1-1B_2NH2_Chnl_3-ntn_edge,2NH2,0.7764622500000016,0.7190709419999992,-0.0700000000000002,-0.0259999999999998,0.298,0.4289999999999994,-0.0119999999999999,0.580425,0.2040816326530612,1962.75,2068.48,1.05387182,0.041046051,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_yac_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-3c_B_Ch_v6-3c_B_Ch_v7-3c_B_Ch_v8-3c_B_Ch_2-1B_4F_Chnl_1-ntn_edge_2-1B_4F_Chnl_2-ntn_edge,4F,-0.7670425999999999,-0.7670425949999995,0.1669999999999998,0.1019999999999998,-0.4129999999999998,0.7220000000000004,0.004,0.5859,0.2439024390243902,2335.78,2746.58,1.175872968,0.03503434,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_yac_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-3c_B_Ch_v6-3c_B_Ch_v7-3c_B_Ch_v8-3c_B_Ch_7-2B_2Br_Chnl,2Br,-1.5735921499999996,-1.573592149,-0.3359999999999998,0.0180000000000002,0.1659999999999999,1.517,0.0029999999999999,0.8998,0.3396226415094339,1068.75,6385.21,5.97450083,0.009013345,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_iab_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_2-1B_2Br_Chnl,2Br,-0.8717922999999992,-0.8717922979999999,-0.322,0.036,0.2119999999999999,1.5959999999999996,0.006,0.83735,0.303030303030303,1792.71,5370.25,2.995608438,0.018749831,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_2SH_Chnl,2SH,-0.8582678999999978,-0.8905023270000001,-0.3980000000000001,-0.0669999999999997,0.137,1.053,-0.0289999999999999,0.866625,0.3055555555555556,1364.47,5335.78,3.910511847,0.014633627,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-2B_4CN_Chnl_1-ntn_edge_3-2B_4CN_Chnl,4CN,-0.0226379100000002,-0.0640868209999999,0.3570000000000002,0.2059999999999999,0.149,0.601,-0.031,0.93105,0.3457446808510638,771.439,6533.97,8.469838904,0.007658693,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-ntn_edge_1-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl_1-ntn_edge,4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80575,0.2602739726027397,1656.14,3996.55,2.413168176,0.020922849,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_yac_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-3c_B_Ch_v6-3c_B_Ch_v7-3c_B_Ch_v8-3c_B_Ch_3-1B_2CN_Chnl_1-ntn_edge_1-1B_2CN_Chnl_1-ntn_edge_1-1B_2CN_Chnl,2CN,-0.2958281300000003,-0.33740032,-0.4870000000000001,-0.1440000000000001,0.169,0.6029999999999998,-0.0239999999999999,0.7741,0.2745098039215686,1983.45,4342.93,2.189578046,0.020404201,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_lwg_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-3c_B_Ch_1-1B_2NH2_Chnl_1-ntn_edge_1-1B_2NH2_Chnl,2NH2,-0.4265907200000001,-0.4730434269999999,-0.326,-0.1099999999999998,0.1900000000000001,-0.1919999999999992,-0.0259999999999999,0.692775,0.2878787878787879,2331.39,3908.63,1.676524631,0.032988185,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_tfp_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-1B_4H_Chnl,4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8728,0.3076923076923077,1377.44,5410.11,3.927652638,0.011105108,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_2-ntn_edge_1-1B_2SH_Chnl,2SH,-0.6519807100000001,-0.6682770029999991,-0.1459999999999999,-0.0309999999999996,0.1189999999999997,0.5099999999999998,-0.013,0.84005,0.3137254901960784,1504.0,4966.53,3.302226361,0.01845142,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_hey_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-3c_B_Ch_1-2B_2Br_Chnl_1-ntn_edge,2Br,-1.554726279999997,-1.554726284,-0.2299999999999999,0.0419999999999998,0.1359999999999999,1.096,0.001,0.86755,0.3389830508474576,1483.27,6248.25,4.212477358,0.01516812,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_2-ntn_edge_2-1B_2SH_Chnl_1-ntn_edge,2SH,-0.7911585499999987,-0.823751136,-0.2809999999999997,-0.0779999999999998,0.0989999999999999,0.5049999999999999,-0.0269999999999999,0.72205,0.2692307692307692,2376.76,4062.92,1.709439697,0.030251849,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_2F_Chnl,2F,-1.370117950000001,-1.3701179529999998,0.1790000000000002,0.016,0.022,0.3250000000000002,0.001,0.9435,0.3484848484848485,628.372,6635.58,10.55996317,0.006199263,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_tfp_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-1B_2F_Chnl_1-ntn_edge,2F,-0.3504558099999997,-0.3504558150000001,0.1,0.012,0.026,0.1239999999999996,0.0,0.875275,0.2758620689655172,1188.65,4425.74,3.723327016,0.011690444,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-ntn_edge_1-1B_4F_Chnl_1-ntn_edge_1-1B_4F_Chnl_1-ntn_edge,4F,-1.2618177400000017,-1.261817749,0.0289999999999999,-0.0190000000000001,-0.014,0.7130000000000001,0.003,0.7182,0.2840909090909091,2015.26,3800.95,1.886084282,0.02853771,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_yac_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-3c_B_Ch_v6-3c_B_Ch_v7-3c_B_Ch_v8-3c_B_Ch_4-ntn_edge_1-1B_4H_Chnl_1-ntn_edge_1-1B_4H_Chnl,4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6311,0.2222222222222222,2455.9,3008.77,1.225119357,0.031841295,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_tfe_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_2-1B_2NO2_Chnl,2NO2,-0.1115449300000008,-0.1344616120000001,-0.2779999999999996,-0.0510000000000001,0.193,1.9389999999999996,0.033,0.885175,0.3505154639175257,1274.03,6324.76,4.964380569,0.01370694,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-1B_2NH2_Chnl_1-ntn_edge_1-1B_2NH2_Chnl_1-ntn_edge_1-1B_2NH2_Chnl,2NH2,-0.531101060000001,-0.5915129509999999,-0.589,-0.2789999999999999,0.0969999999999999,0.3389999999999999,-0.027,0.814425,0.2959183673469387,1865.51,5038.26,2.700746486,0.020606402,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_yac_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-3c_B_Ch_v6-3c_B_Ch_v7-3c_B_Ch_v8-3c_B_Ch_1-ntn_edge_1-1B_2Br_Chnl_1-ntn_edge_2-1B_2Br_Chnl_2-ntn_edge,2Br,0.1639100000000013,0.1639099990000003,0.0299999999999998,0.2080000000000001,0.3010000000000001,0.6319999999999997,-0.01,0.61185,0.2337662337662337,2382.28,2929.57,1.229737008,0.03270099,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-ntn_edge_1-1B_2F_Chnl_1-ntn_edge_1-1B_2F_Chnl_1-ntn_edge,2F,-0.5785182900000017,-0.578518291,-0.0270000000000001,-0.016,-0.004,0.4639999999999999,0.004,0.7182,0.2840909090909091,2015.26,3800.95,1.886084282,0.02853771,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_yac_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-3c_B_Ch_v6-3c_B_Ch_v7-3c_B_Ch_v8-3c_B_Ch_1-1B_2CN_Chnl_2-ntn_edge_1-1B_2CN_Chnl_1-ntn_edge_2-1B_2CN_Chnl,2CN,-0.1976433700000015,-0.2393891100000003,-0.3450000000000002,0.008,0.2239999999999997,0.407,-0.048,0.636675,0.268041237113402,2360.58,3303.08,1.399264826,0.030843013,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_5-2B_2OH_Chnl,2OH,-0.7561905200000005,-0.7787546139999999,-0.3519999999999998,-0.1089999999999999,0.0289999999999999,0.7359999999999998,-0.015,0.936925,0.3484848484848485,704.982,6628.1,9.401765652,0.006962924,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_gee_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_2-1B_2Br_Chnl,2Br,-1.2423878399999992,-1.242387839,-0.2199999999999997,0.0499999999999998,0.1540000000000001,1.0620000000000005,-0.004,0.853775,0.303030303030303,1573.29,5356.65,3.404742125,0.016496709,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_fmj_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-4c_Cu_1_Ch_1-2B_2CF3_Chnl_1-ntn_edge_2-2B_2CF3_Chnl,2CF3,-2.2230306299999985,-2.306293867,-0.625,-0.1279999999999996,0.563,0.5960000000000001,-0.049,0.7932,0.3193277310924369,1809.21,4788.42,2.646685952,0.022306033,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_tru_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-4c_Cu_1_Ch_2-ntn_edge_2-1B_4CN_Chnl,4CN,0.5214459800000029,0.4711027300000001,-0.0419999999999998,-0.0009999999999998,0.042,1.4530000000000003,-0.0099999999999999,0.828675,0.3076923076923077,1677.79,5218.02,3.110061984,0.018697918,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_yac_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-3c_B_Ch_v6-3c_B_Ch_v7-3c_B_Ch_v8-3c_B_Ch_3-ntn_edge_2-1B_2NH2_Chnl_1-ntn_edge_1-1B_2NH2_Chnl,2NH2,-0.4175117700000008,-0.492725456,-0.3500000000000001,-0.2320000000000002,0.1019999999999998,0.133,-0.04,0.6543,0.2439024390243902,2384.51,3253.18,1.364299289,0.030278754,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_lwg_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-3c_B_Ch_2-ntn_edge_1-2B_2SH_Chnl,2SH,-0.9410743600000018,-0.966681809,-0.3410000000000002,-0.0219999999999997,0.161,0.6499999999999999,-0.017,0.7394,0.3086419753086419,2368.36,4735.43,1.999456148,0.029292991,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-ntn_edge_1-1B_4H_Chnl_1-ntn_edge_2-1B_4H_Chnl,4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.837175,0.2771084337349397,1525.96,4546.05,2.979151895,0.017729782,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
