MOF_name,fun,delta_FE,delta_dLM_FE,delta_SE,parent_VF,parent_Hs_frac,parent_SA_vol,parent_SA_gra,parent_inv_dens,parent_dens_atoms_UC,total_fun_mass,fun_rotations,fun_Ks_CX,fun_equiDist_CX,fun_Ks_extra,fun_equiDist_extra,fun_height,fun_EleDiff_CX,fun_EleDiff_Xres,fun_eps_eff,fun_sig_eff,hs_per_fun
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-1B_2OH_Chnl_1-ntn_edge_1-1B_2OH_Chnl,2OH,-0.7880772399999998,-0.8047439080000001,-0.0081797803208907,0.873375,0.3278688524590163,1296.53,5629.33,4.341860748,0.014584922,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-1B_2SH_Chnl_1-ntn_edge_1-1B_2SH_Chnl,2SH,-0.92231151,-0.9389781760000002,0.6977725765880258,0.873375,0.3278688524590163,1296.53,5629.33,4.341860748,0.014584922,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-1B_4Br_Chnl_1-ntn_edge_1-1B_4Br_Chnl,4Br,-0.8963560199999989,-0.8963560180000001,2.7902948203947915,0.873375,0.3278688524590163,1296.53,5629.33,4.341860748,0.014584922,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-1B_4CN_Chnl_1-ntn_edge_1-1B_4CN_Chnl,4CN,-0.0123733900000004,-0.0429289430000001,0.9848739675297776,0.873375,0.3278688524590163,1296.53,5629.33,4.341860748,0.014584922,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-1B_4F_Chnl_1-ntn_edge_1-1B_4F_Chnl,4F,-1.4368464799999998,-1.4368464770000002,0.6475722658441594,0.873375,0.3278688524590163,1296.53,5629.33,4.341860748,0.014584922,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-1B_4H_Chnl_2-ntn_edge,4H,0.0,0.0,0.0,0.75935,0.2926829268292683,2197.61,4662.04,2.121417192,0.027199726,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-1B_2Br_Chnl_2-ntn_edge,2Br,-0.8155989199999993,-0.8155989190000001,0.0216856663179605,0.75935,0.2926829268292683,2197.61,4662.04,2.121417192,0.027199726,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-1B_2CF3_Chnl_2-ntn_edge,2CF3,-1.687680630000003,-1.723550194,-0.6146629306853555,0.75935,0.2926829268292683,2197.61,4662.04,2.121417192,0.027199726,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-1B_2CH3_Chnl_2-ntn_edge,2CH3,-0.9893496100000014,-1.025219172,-1.011314665637579,0.75935,0.2926829268292683,2197.61,4662.04,2.121417192,0.027199726,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-1B_2CN_Chnl_2-ntn_edge,2CN,-0.5378510700000021,-0.5509463019999998,-0.3066203800792912,0.75935,0.2926829268292683,2197.61,4662.04,2.121417192,0.027199726,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-1B_2F_Chnl_2-ntn_edge,2F,-0.3593486200000022,-0.3593486139999999,0.0609501186791572,0.75935,0.2926829268292683,2197.61,4662.04,2.121417192,0.027199726,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-1B_2NH2_Chnl_2-ntn_edge,2NH2,-0.7159231199999994,-0.740923107,-0.3380852186005061,0.75935,0.2926829268292683,2197.61,4662.04,2.121417192,0.027199726,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-1B_2NO2_Chnl_2-ntn_edge,2NO2,-0.6668481400000026,-0.6918481339999998,0.1217637777699458,0.75935,0.2926829268292683,2197.61,4662.04,2.121417192,0.027199726,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-1B_2OH_Chnl_2-ntn_edge,2OH,-0.5801544100000022,-0.5932496380000001,-0.1970659100821752,0.75935,0.2926829268292683,2197.61,4662.04,2.121417192,0.027199726,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-1B_2SH_Chnl_2-ntn_edge,2SH,-0.7965271600000001,-0.8096223949999999,-0.0788755964092207,0.75935,0.2926829268292683,2197.61,4662.04,2.121417192,0.027199726,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-1B_4Br_Chnl_2-ntn_edge,4Br,-1.3224550000000015,-1.322454997,0.486967878231626,0.75935,0.2926829268292683,2197.61,4662.04,2.121417192,0.027199726,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-1B_4CN_Chnl_2-ntn_edge,4CN,-0.6281555999999995,-0.6531555899999999,-0.2198068915196351,0.75935,0.2926829268292683,2197.61,4662.04,2.121417192,0.027199726,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-1B_4F_Chnl_2-ntn_edge,4F,-0.8087180000000025,-0.8087179959999999,0.1421288243536871,0.75935,0.2926829268292683,2197.61,4662.04,2.121417192,0.027199726,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-2B_4H_Chnl_1-ntn_edge_1-2B_4H_Chnl,4H,0.0,0.0,0.0,0.9298,0.3516483516483517,770.57,6562.45,8.516364194,0.007960019,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-2B_2Br_Chnl_1-ntn_edge_1-2B_2Br_Chnl,2Br,-1.596058130000003,-1.5960581370000002,0.8583632942463328,0.9298,0.3516483516483517,770.57,6562.45,8.516364194,0.007960019,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-2B_2CF3_Chnl_1-ntn_edge_1-2B_2CF3_Chnl,2CF3,-2.583238750000002,-2.6181593870000004,0.1885927218456746,0.9298,0.3516483516483517,770.57,6562.45,8.516364194,0.007960019,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-2B_2CH3_Chnl_1-ntn_edge_1-2B_2CH3_Chnl,2CH3,-1.0309998600000014,-1.0659204910000002,-1.017978903001122,0.9298,0.3516483516483517,770.57,6562.45,8.516364194,0.007960019,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-2B_2CN_Chnl_1-ntn_edge_1-2B_2CN_Chnl,2CN,-0.6293212100000005,-0.6437002930000001,0.08765456002644,0.9298,0.3516483516483517,770.57,6562.45,8.516364194,0.007960019,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-2B_2F_Chnl_1-ntn_edge_1-2B_2F_Chnl,2F,-0.9217122700000004,-0.921712271,0.4658289462769041,0.9298,0.3516483516483517,770.57,6562.45,8.516364194,0.007960019,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-2B_2NH2_Chnl_1-ntn_edge_1-2B_2NH2_Chnl,2NH2,-0.9019532500000018,-0.927684239,-0.2454272371233212,0.9298,0.3516483516483517,770.57,6562.45,8.516364194,0.007960019,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-2B_2NO2_Chnl_1-ntn_edge_1-2B_2NO2_Chnl,2NO2,-0.4698242000000014,-0.4955551960000002,1.640887519761451,0.9298,0.3516483516483517,770.57,6562.45,8.516364194,0.007960019,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-2B_2OH_Chnl_1-ntn_edge_1-2B_2OH_Chnl,2OH,-0.8110321200000001,-0.8254112030000001,0.1199212927952935,0.9298,0.3516483516483517,770.57,6562.45,8.516364194,0.007960019,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-2B_2SH_Chnl_1-ntn_edge_1-2B_2SH_Chnl,2SH,-1.3509316300000016,-1.365310714,0.771652787815091,0.9298,0.3516483516483517,770.57,6562.45,8.516364194,0.007960019,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-2B_4Br_Chnl_1-ntn_edge_1-2B_4Br_Chnl,4Br,-2.599588400000002,-2.5995884030000003,2.4770906799133297,0.9298,0.3516483516483517,770.57,6562.45,8.516364194,0.007960019,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-2B_4CN_Chnl_1-ntn_edge_1-2B_4CN_Chnl,4CN,-0.65905974,-0.6847907380000001,0.6662417084258472,0.9298,0.3516483516483517,770.57,6562.45,8.516364194,0.007960019,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-2B_4F_Chnl_1-ntn_edge_1-2B_4F_Chnl,4F,-1.9185045800000005,-1.918504582,0.8885763404396556,0.9298,0.3516483516483517,770.57,6562.45,8.516364194,0.007960019,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-1B_4H_Chnl_1-ntn_edge,4H,0.0,0.0,0.0,0.730575,0.3137254901960784,2332.92,4730.18,2.027579131,0.030053313,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-1B_2Br_Chnl_1-ntn_edge,2Br,-0.7987007099999985,-0.798700706,0.2563435368323272,0.730575,0.3137254901960784,2332.92,4730.18,2.027579131,0.030053313,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-1B_2CF3_Chnl_1-ntn_edge,2CF3,-1.933299169999998,-1.975879813,-0.4867122317985188,0.730575,0.3137254901960784,2332.92,4730.18,2.027579131,0.030053313,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-1B_2CH3_Chnl_1-ntn_edge,2CH3,-0.9992544700000004,-1.0418351180000005,-1.6524656925282295,0.730575,0.3137254901960784,2332.92,4730.18,2.027579131,0.030053313,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-1B_2CN_Chnl_1-ntn_edge,2CN,-0.3589475799999988,-0.3752438690000002,-0.506475094533366,0.730575,0.3137254901960784,2332.92,4730.18,2.027579131,0.030053313,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-1B_2F_Chnl_1-ntn_edge,2F,-0.4931893800000004,-0.4931893770000002,0.2079739633327335,0.730575,0.3137254901960784,2332.92,4730.18,2.027579131,0.030053313,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-1B_2NH2_Chnl_1-ntn_edge,2NH2,-0.8226157000000001,-0.852960527,-0.6555207734527446,0.730575,0.3137254901960784,2332.92,4730.18,2.027579131,0.030053313,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-1B_2NO2_Chnl_1-ntn_edge,2NO2,-0.5073897899999977,-0.5377346200000002,0.5037320253957809,0.730575,0.3137254901960784,2332.92,4730.18,2.027579131,0.030053313,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-1B_2OH_Chnl_1-ntn_edge,2OH,-0.662246279999998,-0.6785425730000001,-0.2498393359022532,0.730575,0.3137254901960784,2332.92,4730.18,2.027579131,0.030053313,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-1B_2SH_Chnl_1-ntn_edge,2SH,-0.794777289999999,-0.8110735760000001,0.0513115755544415,0.730575,0.3137254901960784,2332.92,4730.18,2.027579131,0.030053313,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-1B_4Br_Chnl_1-ntn_edge,4Br,-0.6646822099999987,-0.6646822070000002,1.6201542124580808,0.730575,0.3137254901960784,2332.92,4730.18,2.027579131,0.030053313,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-1B_4CN_Chnl_1-ntn_edge,4CN,-0.1048488199999972,-0.135193654,0.2624260678890042,0.730575,0.3137254901960784,2332.92,4730.18,2.027579131,0.030053313,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-1B_4F_Chnl_1-ntn_edge,4F,-1.048865369999998,-1.0488653710000002,0.5125602995186611,0.730575,0.3137254901960784,2332.92,4730.18,2.027579131,0.030053313,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-2B_4H_Chnl_1-ntn_edge,4H,0.0,0.0,0.0,0.7955,0.3380281690140845,2027.31,5699.34,2.811286754,0.023177191,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-2B_2Br_Chnl_1-ntn_edge,2Br,-1.2696998199999996,-1.2696998190000002,0.8425344337562635,0.7955,0.3380281690140845,2027.31,5699.34,2.811286754,0.023177191,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-2B_2CF3_Chnl_1-ntn_edge,2CF3,-2.3302623999999987,-2.370383975,0.0088922036717917,0.7955,0.3380281690140845,2027.31,5699.34,2.811286754,0.023177191,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-2B_2CH3_Chnl_1-ntn_edge,2CH3,-0.9835471499999996,-1.023668723,-0.884723332872845,0.7955,0.3380281690140845,2027.31,5699.34,2.811286754,0.023177191,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-2B_2CN_Chnl_1-ntn_edge,2CN,-0.6193484399999996,-0.6354656520000002,0.0156822178712889,0.7955,0.3380281690140845,2027.31,5699.34,2.811286754,0.023177191,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-2B_2F_Chnl_1-ntn_edge,2F,-0.7710083599999997,-0.7710083570000001,0.1581374241318638,0.7955,0.3380281690140845,2027.31,5699.34,2.811286754,0.023177191,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-2B_2NH2_Chnl_1-ntn_edge,2NH2,-0.7725515399999985,-0.8017874190000001,-0.2111526462904436,0.7955,0.3380281690140845,2027.31,5699.34,2.811286754,0.023177191,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-2B_2NO2_Chnl_1-ntn_edge,2NO2,-0.5329123199999977,-0.5621481910000001,1.4614293649382653,0.7955,0.3380281690140845,2027.31,5699.34,2.811286754,0.023177191,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-2B_2OH_Chnl_1-ntn_edge,2OH,-0.7931588699999992,-0.8092760830000001,0.0204561403106033,0.7955,0.3380281690140845,2027.31,5699.34,2.811286754,0.023177191,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-2B_2SH_Chnl_1-ntn_edge,2SH,-1.052345159999998,-1.0684623720000002,0.8781293084120332,0.7955,0.3380281690140845,2027.31,5699.34,2.811286754,0.023177191,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-2B_4Br_Chnl_1-ntn_edge,4Br,-1.7431168299999982,-1.743116825,2.537714191460477,0.7955,0.3380281690140845,2027.31,5699.34,2.811286754,0.023177191,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-2B_4CN_Chnl_1-ntn_edge,4CN,-0.5533140899999971,-0.5825499610000002,0.7287055134444778,0.7955,0.3380281690140845,2027.31,5699.34,2.811286754,0.023177191,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-2B_4F_Chnl_1-ntn_edge,4F,-1.5730385699999978,-1.573038564,0.8264838943716573,0.7955,0.3380281690140845,2027.31,5699.34,2.811286754,0.023177191,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_2-1B_4H_Chnl,4H,0.0,0.0,0.0,0.86385,0.3380281690140845,1398.99,5807.59,4.151272365,0.015692436,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_2-1B_2Br_Chnl,2Br,-1.0967119700000012,-1.0967119629999995,0.9265270937620932,0.86385,0.3380281690140845,1398.99,5807.59,4.151272365,0.015692436,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_2-1B_2CF3_Chnl,2CF3,-1.999789960000001,-2.03991153,0.2894348955631667,0.86385,0.3380281690140845,1398.99,5807.59,4.151272365,0.015692436,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_2-1B_2CH3_Chnl,2CH3,-0.8351409600000004,-0.8752625369999998,-0.9997815464472256,0.86385,0.3380281690140845,1398.99,5807.59,4.151272365,0.015692436,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_2-1B_2CN_Chnl,2CN,-0.4691615099999993,-0.485278713,0.0941389367905802,0.86385,0.3380281690140845,1398.99,5807.59,4.151272365,0.015692436,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_2-1B_2F_Chnl,2F,-0.7923007400000017,-0.7923007339999999,0.3950220030949154,0.86385,0.3380281690140845,1398.99,5807.59,4.151272365,0.015692436,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_2-1B_2NH2_Chnl,2NH2,-0.8857293300000002,-0.914965205,-0.2611375700937,0.86385,0.3380281690140845,1398.99,5807.59,4.151272365,0.015692436,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_2-1B_2NO2_Chnl,2NO2,-0.5374848000000014,-0.5667206759999996,1.3004523152223868,0.86385,0.3380281690140845,1398.99,5807.59,4.151272365,0.015692436,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_2-1B_2OH_Chnl,2OH,-0.8345284699999986,-0.8506456759999999,0.0183148489981679,0.86385,0.3380281690140845,1398.99,5807.59,4.151272365,0.015692436,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_2-1B_2SH_Chnl,2SH,-1.0250946899999995,-1.041211897,0.8589038297307923,0.86385,0.3380281690140845,1398.99,5807.59,4.151272365,0.015692436,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_2-1B_4Br_Chnl,4Br,-0.689517930000001,-0.689517929,3.3953210861778835,0.86385,0.3380281690140845,1398.99,5807.59,4.151272365,0.015692436,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
